review_text,review_stars,title
"It was clean and in very good condition, the knowledge inside was way more helpful than most python learning book because the book in into program design as well",5.0 out of 5 stars,Murachs Python Programming (2nd Edition)
"Bought for an employee, she thinks it is a good reference book.",5.0 out of 5 stars,Murachs Python Programming (2nd Edition)
This book was such a huge help! It explained everything throughly and even stated if certain things would be harder topics but explained it through perfectly in order for me to get my homework done! I would say if I used another book for stats I would’ve failed so highly recommend this book!! Use it! It came in perfect shape with no flaws!,5.0 out of 5 stars,Statistics for People Who (Think They) Hate Statistics
"I took a stats class early in my college career and tanked it miserably. I was convinced from that point on that statistics just was not my thing and never really would be. Fast forward to my current classes where an introductory stats was part of the curriculum in the form of quantitative research and I was in fear of my current goals going down the tubes. When the required text for this class arrived, I opened it tentatively and was surprised to find that it didn’t read like it was written by a computer program. Very understandable and human breakdowns interlaced with practice and exercises designed to break down complex ideas in simple terms. It will take work for people who struggle, this book is good but it isn’t a miracle but it is done in a way that is doable. It helps if you have access to a program like SPSS as well to be able to follow along with it. I felt like statistics was something that I wouldn’t fully understand but this book has helped immensely just by being relatable.",5.0 out of 5 stars,Statistics for People Who (Think They) Hate Statistics
The text is well written and reads more like a regular book instead of a textbook. The only complaint is how difficult the charts and graphs are to read on a Kindle. The charts and graphs are fine on a Scribe and an iPad.,5.0 out of 5 stars,Statistics for People Who (Think They) Hate Statistics
Book is great and actually goes through and explains the SPSS program too (if your instructors explanations are lacking/unclear).,4.0 out of 5 stars,Statistics for People Who (Think They) Hate Statistics
It’s exactly what I wanted,5.0 out of 5 stars,Statistics for People Who (Think They) Hate Statistics
"I think this book has a great name and delivers statistics with ease.  I could not believe how easy this book made the subject matter. Love it! I am not good at math, but I feel a lot better about statistics for quantitative research.",5.0 out of 5 stars,Statistics for People Who (Think They) Hate Statistics
The writer is pretty great. I found myself laughing while reading for my stats homework and I was surprised I can be happy when reading a school textbook,5.0 out of 5 stars,Statistics for People Who (Think They) Hate Statistics
"This book is fairly straightforward, but definitely bland and not necessarily the depth of information my students needed. I won’t be using this again.",3.0 out of 5 stars,Statistics for People Who (Think They) Hate Statistics
"The media could not be loaded.
                



 I ordered this book for a college course and thought it was fine upon arrival until I brought the book to class and was made aware that everyone else had a book with color. My copy appears to have been reprinted from an original elsewhere and is only in black and white. Not happy about this at all. Planning to order another copy and hope it’s in color.",2.0 out of 5 stars,Statistics for People Who (Think They) Hate Statistics
"Like the book but hate the kindle version. The figures and tables in the kindle version are tiny. I have a huge screen and the text looks great, but the images and tables are microscopic. It is so hard to read the descriptions of these tables and figures and not be able to see them. Very frustrating! Now look at the above image and tell me how I am supposed to understand what the table says.",2.0 out of 5 stars,Statistics for People Who (Think They) Hate Statistics
"There are a lot of good things about this new book. First, this is a very good authoring team. They have a deep (both correct and very  up-to-date) understanding that spans the technical aspects of data analytics, and how and why analytics is used in business settings to make business oriented decisions. Second, the book is well crafted. It is very well organized with very clear and to-the-point explanations. Of the five authors of this book, three of them (Shmueli, Bruce and Patel) have been together as a text writing team since 2007, and this is the 5th time they have updated and revised their business analytics text based on new developments in the field, and based on ongoing feedback from faculty and students who have used the text in both academic courses and professional training courses. Third, because this team has been deeply involved in data analytics for decades, they have a good sense of perspective. They understand the history and evolution of models from the statistics community, as well as the history and evolution of models from computing communities spanning both data mining and machine learning. The lead author, Galit Shmueli, has been publishing in both the statistics literature as well as the management science literature on the differences between explanation (and inference) versus prediction. This depth of perspective, and technically correct understanding of these important nuances, are reflected in how the material in this book is organized and presented. Fourth, they provide a unified and coherent approach to understanding these models.  They have major sections on classification models and prediction models. They also have sections on time series forecasting, association models, and clustering. In each of these sections on model and application specifics, they draw on the appropriate models from across the communities of statistics, data mining and machine learning. In addition, the book contains sections on the front end (data prep, exploration, and dimension reduction), as well as on the backend of the modelling process (model evaluation). All examples are worked out in R.The specific chapters on each data analytics modeling method are relatively short and to-the-point, as there are numerous textbooks and professional books on every one of the individual methods covered in this text. Because these authors are now in their fifth iteration of the content, and because they get a lot of feedback on what users of this material do and do not clearly understand, this authoring team has a knack for adding special explanatory material for those things that people tend to not understand well, or often misunderstand. While the chapters on each method are by design brief and introductory, they are solidly sufficient and highly informative, even for people with prior background in these methods. They have a good way of knowing what is important to explain, and a good way of explaining what they present.In short, this is an excellent introductory text and also serves as a very good reference text for the most up-to-date thinking on the the modeling that underpins  business analytics.",5.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications in R
"This book is very accessible for business professionals who want to develop their skills in data mining. I like how the ""R"" codes are presented and the ease in how it can be reproduced. Furthermore, each chapter is a stand-alone topic and does not generally require a sequenced order of reading from start to finish.",5.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications in R
"This is one of a handful of books on ML and R, and it’s by far the simplest in its coverage of content. For instance, it’s the only one I’ve looked at so far that has explained the difference between the Naive Bayes and Exact Bayes algorithms, although I haven’t looked at the Manning books on ML (e.g., Practical Data Science with R) some of which use R and some Python (e.g., Real-World Machine Learning). By a kindergarten approach to ML, I don’t mean to be disrespectful or to minimize the contribution of the book—presenting a topic at a simple basic level is worthwhile. The reasons I downgraded the book slightly were the large number of errors in the book (which look like material from previous editions that wasn’t caught) and some carelessness in what is presented. For some reason, in the chapter entitled “Overview of the Data Mining Process,” it bothered me a lot that the authors detail creation of dummy variables but don’t present factor variables until halfway through the book. Perhaps that was just the desire to present things at a basic level, however. I did learn some R functions I wasn’t familiar with from this book, and it does provide clear, explicit explanations of ML (or data mining) techniques. (For the life of me, I still don’t have a clear understanding of the differences between ML, data science, data analytics, and data mining—I suspect it is how the techniques and data are used that determines the difference, because the same techniques are used in all of these disciplines.) Hope this review was useful.",4.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications in R
"This is a very useful book for R beginner!Item arrived fast at the beginning of the semester, the package is also protected very wellAppreciate!",5.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications in R
"Upon arrival the book was broken off of the backing. Other than that, the book seems to be in good shape. Just worried the pages will start to fall out.",3.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications in R
Just what my stepson needed for his graduate school class.,5.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications in R
I like it. The quality is really good,5.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications in R
Very book,5.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications in R
"The book I received seemed to be in decent (new) condition, but had a few issues that seemed to be just poor quality.  Every other page is connected (adhered) and had to be separated carefully without ripping.",3.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications in R
"I knew it was used, and expected highlighting and scuffs, but expected the book to be intact. Price was steep for the fact that the book is in 2 peices.",2.0 out of 5 stars,Data Mining for Business Analytics: Concepts Techniques and Applications in R
"Of course, there’s a lotttt of writing, however I LOVE how the explainations are so SIMPLE and gives multiple examples to make sure you understand it. I never like books that don’t bold key words, but this does it perfectly by italicizing them instead. Love it!",5.0 out of 5 stars,Painless Statistics (Barrons Painless)
"As a math teacher for 25 years, I have seen a lot of books that attempt to explain introductory statistics.  This new book by veteran teacher and math writer Pat Honner is the best book I have seen of this type.  What is so great about this book is that Honner takes a topic like statistics that can be very dry with many formulas and he weaves a story about the power and limitations of different statistical techniques.  Beginning with simple statistics in the early chapters that could be read by even middle school students, this book progresses until, by the end, it would be a great book for a college student who is taking introductory statistics and wants to get the big picture and a lot of detail about solving very specific questions in statistics.  The last few chapters cover a topic that is very difficult to teach without getting bogged down in formulas, but Honner does just that.  This is a great book to be used as a resource for anyone who wants to learn statistics or who wants to supplement a bulky A.P. or college stats book with something that gets to the essence of what statistics is about while also teaching how to solve stats problems.I especially liked the last chapter about the limits of statistical reasoning, something that is sorely needed in today's news world where articles are often called 'fake news,' it is good to get the techniques to evaluate such claims for yourself.",5.0 out of 5 stars,Painless Statistics (Barrons Painless)
Book is for Stats 1 course. To compliment lab work.,5.0 out of 5 stars,A Gentle Introduction to Stata
"Very easy to read. Easy to follow. Covers what I need it to. This summarizes in one place what I had been googling, watching multiple youtube videos, or reading guides online that were way over my head. I recommend using multiple screens, one for ebook, one for stata, and following along with the book (as the author recommends). This book saves time and frustration.",5.0 out of 5 stars,A Gentle Introduction to Stata
“A cynical title for an excellent book”.,5.0 out of 5 stars,A Gentle Introduction to Stata
"Very good book, well written and organized. Maybe they could improve format issues. It would help larger text size.",5.0 out of 5 stars,A Gentle Introduction to Stata
Very good textbook,5.0 out of 5 stars,A Gentle Introduction to Stata
"I think it is a very interesting to read, and easy",5.0 out of 5 stars,A Gentle Introduction to Stata
This is an excellent introductory book for those not familiar with or those who want to learn the basics of Stata. The book has ample examples and promotes learning by doing approach. The text is easy to read and author explains the concepts in a lucid manner.,5.0 out of 5 stars,A Gentle Introduction to Stata
"The magnet were not strong enough, kept falling off the fridge",1.0 out of 5 stars,A Gentle Introduction to Stata
The book unleash the basic principles of Stata handling at the same time you refresh statistik concepts and tools. Outsanding!,5.0 out of 5 stars,A Gentle Introduction to Stata
Le livre est dificile a lire a cause d'une très petite Font.,4.0 out of 5 stars,A Gentle Introduction to Stata
"This book come in good quality, beyond my EXPECTATION, for me this is the first book that I ever bought from Amazon.About the content of the book is as EXPECTED from the 5th Edition, I've been using 5th Edition during my third semester.Actually I've been choosing between WACKERLY/HOOG/RICHARD J. LARSEN. But so far, in my opinion, book with most purest math is RICHARD J. LARSEN, so I decided to buy this book, since I'm also taking course Computer Science and Mathematics. Oh ya, my other reason why I'm not using WACKERLY book even though it's more popular than RICHARD J. LARSEN book is because I ask my friend from CS and Statistics and he said that they are using that WACKERLY book in course Statistics Theory I and II, while I studied mathematical statistics course using this 5th edition book. Then and finally then, I ordered this book, and this book finally arrive (I order it May, 10th 2019 and it comes May, 17th 2019)Oh, ya, my other consideration to buy this book is I believe with this book and if I focus studying it one day. I want to become a good data science, or I will use that regression to advance learning machine learning and computer vision, machine learning using Maximum Likelihood and computer vision using Regression.Thanks Richard J. Larsen. Thanks Amazon. Thanks my Lecture, Mr. Iwa Sungkawa. Thanks God!",5.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
"I am surprised by the number of negative reviews for what I consider to be a nicely written, well thought out, and logically presented introductory course on mathematical statistics. Yes, a working knowledge of elementary calculus is a prerequisite. But the mathematics invoked in the exposition of concepts and theorems are kept as simple as possible while maintaining that modest level of rigor appropriate for a introductory exposition. If you do not have the minimal mathematical prerequisites (such as freshman calculus), blame your instructor or your school  for selecting an inappropriate text. But don't blame the authors! I thought the examples and problems were appropriate in their level of difficulty (mostly not so hard) and the relation to the material just covered. There are plenty of poorly written, impossibly dry, inpenetrable texts on statistics out there - this is not one of them. In addition, the book is attractively packaged, the paper quality is excellent, the visuals are informative and clearly presented - that also should not be taken for granted. Lastly the authors have a wicked entertaining sense of humor that spice the presentation throughout.  I consider this book to be a welcome addition to the set of modern textbooks available to the curious serious student of probability and statistics.",5.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
This is now the third textbook I have had exposure to on this topic and I must say it is the best I have had so far. This book is very approachable and clearly lays out the concepts presented. The textbook provides a good amount of motivation for each topic before getting to a key theorem. The first 3 chapters are wordy but it gets better after that. For anyone looking for an introductory book on probability and statistics this one is your best option! My only complaint about this book is the section on transformations was lacking. Transformations is probably one of the hardest topics in statistics and the author really blew through this section without enough explanation or examples. Other than that this is a very well written text.,5.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
The Kindle edition does not include figures and has missing/incorrect formatting for many formulas (ex. does not show the summation symbol). The book seems like it would be great in print.,1.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
"Its okay, I didnt use it very much but it looks like it covers the usual stuff pretty well. There are better books on this subject.",4.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
"This is great book for someone with a background on mathematics and statistics who wants to deepen their knowledge on the history on the development of statistics as a scientific field. There a many real world examples and useful discussions on how statistics and probability can become helpful in answering business questions.If you don’t have a good background in mathematics, this book may not be for you. I would say a recent exposure to calculus and multivariate calculus is needed to feel comfortable with the book and be able to enjoy it.",5.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
"I went through this book assiduously.  On the +, the examples are wonderful and it is one book that actually shows you how stats can be used in real life to solve problems and get additional insights. How some clever stats conclude that Mark Twain is not Snodgrass, why Etruscans are not Italians, how perhaps humanity abide to some standard such as the golden rectangle etc.  On the -, and I am sad to say so, the book skips and saunters around the proofs (it never really head dive into it), lacks order and just whip-slash formulae to give a semblance of proofs while the steps and the minutiae are not there and leave us, mere mortals, more wanting. If you have a solid background in maths, and have been already educated by and walk with the Gods, then, perhaps you will be fine.  Perhaps you will take comfort in your erudition.  Since this is not my case and since I will destined to become food for mites, I had hoped the authors would actually guide us though the steps and educate us - give us a taste of ambrosia. I desperately wanted a Tensing Norgay, I wanted good hardy sherpas on this ascent, but that, it was not.  The maths demonstration never felt honest, not ""Russian"", not MIT-esque and was even cavalier at times. It felt akin to eating Macdonald burger bread when I wanted hand made French baguette.  I had several frustrated ""arrrggghh"" moments because I felt short changed on the explanation and was stuck.  There was no Aha! but rather lots of Arrrrrgh.  Most of the exercises are plugs and chugs. The ones that are not and require deeper thinking become inaccessible since we were not given the base from the outset. Which causes more frustration.  Hence, this book has an identity crisis which in turns, gives me my own identity crisis. It's a good date, a perfectly nice one but this person is just not the one I'm afraid. The authors, are, I am sure, very accomplished and I wish they can respond here.  Should you get this book? Yes get it. The examples alone are with the money. But will that book be the one? Will this be the ode that makes you cry? It did not do it for me. We got to the close of greatness but did not make it - in fact we barely got close to the event horizon. Lawrence Leemis' and Pishro Niks' books give you more of that feeling - I kept surreptitiously having 4am trysts with those two to understand Bayesian maths, estimators or just to delight in their explanations and the purity of their expose - which right there, says it all.  If you the reader have other suggestions, please do share.",3.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
Subject is well communicated and is an excellent choice for Mathematical Statistics.,5.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
"Very disappointed with the overall quality of the book. The binding is 'eh' at best. The pages are thin.The printing... The printing is terrible. Completely black and white (the material is dry enough as it is). It would not be hard to add a little color (the chapter titles, headers, etc) and it would go a long way. The print job looks like they used a 40 year old dying printer. Little splotches everywhere. Text looks fuzzy in places.The fact that I have to pay $170 for a book of very low quality is sad. Will update the review after this semester when I actually go through the content. I don't envision my rating changing by more than a star in either direction due to how poorly made the book is.",2.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
"The Kindle version of the book is useless. The list of contents does not have links to the book chapters, and no equation in the book is formatted properly.",1.0 out of 5 stars,Introduction to Mathematical Statistics and Its Applications An
Very thorough and easy to read,5.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
"I used this book, as reference while designing a study.  I was able to find the information needed to successfully choose a research design.",4.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
"This is a fantastic, well-rounded primer on both concepts and methods of foundational social science research practices. An invaluable addition to my library as a new social scientist.",5.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
Great text.  Ships to HI.,5.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
"It's a good but it is a very hard read! Be prepared with coffee, a highlighter and a pen!! And be prepared to read information over and over until it makes sense.",3.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
"This book is aimed at students in the social sciences, education and related subjects who have only a basic background in statistics and quantitative research design.  The emphasis is on the design and execution of research projects, and includes issues of planning and sampling, measurement, choice of statistical model, and interpretation  of results.  Frequently, the topics research design, measurement and statistics tend to be covered in three separate texts and any links are left to the struggling student or novice researcher, who too often finds it difficult to integrate these.  The aim of this book is to encourage researchers to consider all the assumptions and their interactions when making decisions during the planning of research.  They need to take into account the interrelationships between 'technologies' when designing the structure of the study, creating measuring instruments, collecting data, selecting statistical tools, and interpreting the results.  Therefore, the statistical tests are not just after-the-fact, but are used as part of the planning process to help make such decisions as sample size and desired reliability of instruments.The titles of the chapters are: Part I: Introduction to Research Design 1 The Nature of Enquiry 2 Beginning the Process 3 Initial Sources of Invalidity and Confounding 4 Basic Designs 5 Identifying Populations and Samples 6 Additional Sources of Confounding by the Measurement Process and  Interactions 7 Refining the DesignsPart II: Measurement Design 8 Principles of Measurement and Collecting Factual Data 9 Measuring Attitudes, Opinions and Views 10 Measuring Achievement 11 Evaluating Data Quality: Determining Instrument Reliability and ValidityPart III: Turning Data into Information Using Statistics 12 Descriptive Statistics Using a Spreadsheet 13 Probability and Statistical Significance 14 Power of Statistical Tests  Part IV: Ex Post Facto, Experimental, and Quasi-experimental Designs:  Parametric Tests 15 Comparing Two Groups: t-test 16 One-way Analysis of Variance: ANOVA 17 Factorial Designs 18 Randomised Block Designs and Analysis of CovariancePart V: Non-Parametric Tests: Nominal and Ordinal Variables 19 Nonparametric Tests: One- and Two-Sample 20 Nonparametric Tests: Multiple- and Related-SamplesPart VI:  Describing Non-causal Relationships 21 Correlation and Association 22 Regression",5.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
"We used this textbook in a quantitative research methods course, and it was not fun. The professor, who has a doctorate in statistics and works in stats every day actually told us not to read certain chapters because they were confusing. She provided alternative materials.I am also very expert at using Excel, but I found Black's Excel exercises to be difficult to follow and poorly set up.If you have another alternative, I'd opt for that instead of Black.",1.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
"There should be a table of contents of this book on theweb. If I had known it, I would not have ordered this book.The title and the contents of this book are really mismatching.  I thought the book was about more practical applications of quantitative research methods to the social sciences.  In reality, however, the book is about elementary-level statistics assisted by a simple computer software, accompanied by an introduction to social research methodology.",2.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
"Unfortunately, this text was required for a quantitative course. Again, unfortunately, it was published in 1999 and the information on the use of Excel was not applicable to 2007. In addition, the content was not easy to follow. The feedback from other classmates was similiar to my experience. By the way this was for a graduate course.OH",1.0 out of 5 stars,Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design Measurement and Statistics
Exactly what I needed,5.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
Exact same online course book in paperback love paper back books,5.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
Did I use this book? Sadly yes. Did I enjoy it? No. Did my professor like seeing the panicked look on our faces as we did our exams? Also sadly yes. I'm just glad I'm done with Stats and using this book,5.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
"It’s a statistics book for behavioral sciences. Not something I’m overly excited about, but (and this is an important but) it is an amazing book that helped me learn (actually learn) the material. We’ll written, interactive, easy to follow, and I still use it as a reference for other material.I gave it 4 stars because it can be confusing to hop back a few chapters to remember a step and the text is small in some areas and very hard to read after an hour or so.",4.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
Perfect for my class! I will say the book was pretty pricey!,5.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
I never took a stats course before so this book was an amazing tool to do practice problems and I thought it explained statistics in a very simple and efficient manner. It just takes a long time to get through the chapters.,5.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
The book doesn’t come with the access card and Amazon can’t do anything about it. We purchased it new as opposed to used or renting to make sure the card was included.,1.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
Said it was like new. It is destroyed.,1.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
I wish it was available through all kindle apps but it is not.,1.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
Book came in great condition but I returned it because it does not come with Mindtap access title is very misleading,2.0 out of 5 stars,Essentials of Statistics for the Behavioral Sciences (MindTap Course List)
I should have known by the markdown cost of this book that there was something wrong.  There is no connect code available.,1.0 out of 5 stars,Loose Leaf for Business Statistics in Practice
"It says this comes with connect, but I see no card containing an access code. Beware of this before buying. You will have to pay another $155 dollars for connect access.",1.0 out of 5 stars,Loose Leaf for Business Statistics in Practice
"I’m giving this 5 stars because it provides enough practice problems to be considered a valuable purchase. Having said that, this book doesn’t really delve into the theory of Calculus as much as it could so one should consider pairing it with a few other books.",5.0 out of 5 stars,Essential Calculus Skills Practice Workbook with Full Solutions
"TL:DR - Pros: Good for introductory students, and self-study review. Keypoints per section, and execute. Mistakes? Here's EXACTLY why!Cons: No laborious exposition on history/theory/definitions needed for later courses, BUT reminds you of algebraic/geometric 'theory' to show you why your problems are erroneous.Review:This is a great primer for someone that's starting Calculus or has already done classes and completely forgotten everything.It gives provides about a half-page of notes and keypoints, as if you just got done with the lecture.I remember in college getting so frustrated getting erroneous answers even using Stewerts Solution manual, chegg, wolfram alpha, AND the internet, and I would still be left clueless, distraught, stressed, and agrevating having to spend so much time to understand what I was doing wrong.This small booklet has got you covered!The book's notes and solution lets you know exactly what they're doing, even the 'trivial' algebra/trigonometry, which was the bane of me, and often provides the most enlightening.This book always lets you know ""hey remember that weird obscure algebraic principle your teacher told you 4 years ago and spent 45 seconds covering in-class"". Well here's why you use it, and how it relates to being operated under derivatives and integrals.Which I think is actually super useful for Mathematical Proofs courses later on, as people tend to have forgotten all the juicy bits and pieces of algebra and trig which this small booklet reminds you of.The book gives you the 'lecture notes' as if you just got out of class and says ""GO!"".The solutions give you such clear guidance for every step, and gives you the ""why"" did you just do that step ""how did you do that"" - 'this algebraic property/identity'The problems are also unique to give you new ideas to think about, as opposed to the 50 same original problems that you get tired and tedious of and 5 random extremely tough problems that you have nothing to connect them to.This book doesn't go over the theories and proofs, and history, etc, blah blah blah, that textbooks use to fill up the pages and bore the student to death to even attempt to read, let alone do the problems.Gives you the 'lecture notes' and says ""GO!"".The solutions give you such clear guidance for every step, and gives you the ""why"" did you just do that step ""how did you do that"" - 'this algebraic property/identity'The problems are also unique to give you new ideas to think about, as opposed to the 50 same original problems that you get tired and tedious of and 5 random extremely tough problems that you have nothing to connect them to.This book gives you unique problems, that give you progressively harder ideas to work with. Definitely not some of those crazy problems in textbooks, but it gives you the experience to tackle those head on.This book starts slightly ahead of College level Material at derivatives curriculum starts at limits. So I'm surprised someone said it's only useful for highschool. The book picks up roughly where my Pre-calc Honors class ended in Highschool.This gave me an excellent crash course and refresher in Calc to begin Real Analysis/Advanced Calculus! If you're a beginner calc student or advanced self-study looking for a review, this is your golden ticket! An absolute steal for $10.Skip your lunch buy this book!",5.0 out of 5 stars,Essential Calculus Skills Practice Workbook with Full Solutions
I order quite a few of this type book. It serves the purpose.,4.0 out of 5 stars,Essential Calculus Skills Practice Workbook with Full Solutions
"Despite the ""workbook"" title, this is a great resource for learning calculus from scratch. It dives straight to the point and explains in a few paragraphs what college professors cannot explain in several hours. There are about 11 problems after every session, following after 2-4 problems for which solutions are provided step-by-step immediately. Solutions are provided for the rest eventually, also with steps to help you see where you went wrong.",5.0 out of 5 stars,Essential Calculus Skills Practice Workbook with Full Solutions
Its a Amazing book. It shows me how the equation works and how it got to that conclusion!  This book made calculus easy.,5.0 out of 5 stars,Essential Calculus Skills Practice Workbook with Full Solutions
"I never thought a free book would be so helpful. I struggled with calculus my whole life and finally, returning to it as a hobby 15 years later, this book makes it much more accessible and relatable. Thanks for making the reading material accessible! Highly recommended.",5.0 out of 5 stars,Essential Calculus Skills Practice Workbook with Full Solutions
"This is meant to accompany a class to teach the essential skills. This workbook does not teach how to do the problems except in the most mechanical way. If you need to understand the concepts behind the problems, this book will leave you lost.",3.0 out of 5 stars,Essential Calculus Skills Practice Workbook with Full Solutions
"I’m a few chapters away from the end and can already say without doubt that this book is a lifesaver. I’m currently doing a course in quantitative finance and found myself falling behind on calculus really quickly. Upon reflection I admitted to myself that I didn’t even know the basics. Well, after ploughing through every exercise and example as far as the chapter on definite integrals, I no longer have anxiety looking at introductory-level calculus problems. The rules are clearly explained, and each exercise has a detailed answer which leaves no doubts as to how it was achieved. Ok, back to completing the last few chapters!",5.0 out of 5 stars,Essential Calculus Skills Practice Workbook with Full Solutions
"The book is accurate and decent, but lacks “volume”. There are not nearly enough problems and solutions in this book.",4.0 out of 5 stars,Essential Calculus Skills Practice Workbook with Full Solutions
A outstanding series to improve your practical skills.,5.0 out of 5 stars,Essential Calculus Skills Practice Workbook with Full Solutions
This book is easy to read and pretty straightforward. The chapters seem long but it’s because of the many explanatory diagrams. The practice questions are great for mastering concepts and there are numerous examples for reference.,5.0 out of 5 stars,Statistics
Product was in good working condition.,5.0 out of 5 stars,Statistics
Book seems to be great shape and will work for me this semester.,5.0 out of 5 stars,Statistics
Great book really! It does its job.,4.0 out of 5 stars,Statistics
"Good conditions , it didn’t get damaged by the trip.",5.0 out of 5 stars,Statistics
"Just “yuck”! I had to retake Statistics because I got sick and had to drop the class. I loved it before my school changed to this text. This seems to be written more to prepare students to engage with statistics software than to teach mastery of the subject. The authors use definitions to define definitions rather than explaining vocabulary by applying it in the approach to a problem. They don’t explain other vocabulary words that suddenly appear in the exercises but you’re somehow supposed to intuitively know what they’re after. This MIGHT work if they actually explained their reasoning  thoroughly beforehand - or in the answer key to the odd exercise problems  - but they don’t.Instead, when you turn to the back of the book to make sure you followed instructions “a - e” and got the desired results, you’re greeted by “b” being partially answered (apparently it was important) and no input given as whether or not you have managed to correctly interpret raw data into a format that is understandable and easier to engage with for exercise subsets a - e minus b. Or, more to the point of this science,  if you can explain your findings to others… let alone discern if you’re prepared for exams. This sort of weirdness is happening in Chapter 2 which means that it’s going to be a very long term.This kind of ambiguity might be acceptable for graduate courses where one is expected to be able to develop arguments and defend opinions but in an introductory text, it’s inappropriate. I was getting an A last time…this may not be pretty. Sorry if you have to engage with this too. The book showed up (the second time) in good shape.",1.0 out of 5 stars,Statistics
Yes it did!,3.0 out of 5 stars,Statistics
The book is in great shape.,5.0 out of 5 stars,Statistics
Came in great condition.,5.0 out of 5 stars,Statistics
Great price and great condition for a textbook.,5.0 out of 5 stars,Statistics
By far the best book I have used to teach Causal Inference to my Public Policy students.,5.0 out of 5 stars,Real Stats: Using Econometrics for Political Science and Public Policy
"Okay, so you have seen books to be or profess to be a book on statistics but this handy book shows a relationship and link to probability.  As an outline it has loads of new concepts, but does not require a lot of math to becoming accomplished in practice. In short, it is concise, to the topic at hand, and gives you the necessary steps to compute statistical or probability outputs.",5.0 out of 5 stars,Schaums Outline of Probability and Statistics 4th Edition: 897 Solved Problems + 20 Videos (Schaums Outlines)
Worth every penny. The book walks your through the types of problems you are bound to see in undergraduate/ or even graduate level Stat classes in a simple concise manner. It provides just enough theory.,5.0 out of 5 stars,Schaums Outline of Probability and Statistics 4th Edition: 897 Solved Problems + 20 Videos (Schaums Outlines)
I needed help with probabilities and statistics for a certification and didn't know where to turn.  A professor from Ohio University recommended Schaum's Outlines.  The problem sets and solutions are very helpful as a supplement to other texts.  It is too condensed to be a stand alone item.,4.0 out of 5 stars,Schaums Outline of Probability and Statistics 4th Edition: 897 Solved Problems + 20 Videos (Schaums Outlines)
I don't know anything about Statistics and didn't read the book. It was bought as a gift for someone in Ugandawho is learning statistics in high school. An engineer friend suggested I mail this book to the student.,5.0 out of 5 stars,Schaums Outline of Probability and Statistics 4th Edition: 897 Solved Problems + 20 Videos (Schaums Outlines)
"I've been using Schaum's outlines off and on for 40 years: they're good. I was intrigued to see them being sold with ""+ videos"" sprawled on the cover. But try to find the videos: no links or references in the Kindle book, nothing on the publisher's web site, nothing meaningful returned in a Google search. Sad.",3.0 out of 5 stars,Schaums Outline of Probability and Statistics 4th Edition: 897 Solved Problems + 20 Videos (Schaums Outlines)
